label,hand,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
right_cursor,Right,0.0,0.0,0.0,-0.2700119370235489,-0.2560256834846407,-0.14692733195263552,-0.4178927200281272,-0.6328228248966686,-0.21575811944662865,-0.39438146214499603,-1.03063316072677,-0.2938482092327648,-0.20166808807944564,-1.2387962629995255,-0.3623303271454868,-0.35224490079139037,-1.031353708664614,-0.0005383144145898422,-0.4304305000674105,-1.525463923823176,-0.13325458132089887,-0.4603433222406499,-1.8337445798909755,-0.22709176366904948,-0.46522927665330666,-2.1029508803806074,-0.2934672164366198,-0.148597150288858,-0.988689893120313,-0.020277627271812936,-0.10713514968388924,-1.366290211858279,-0.31477576173296995,-0.15891278999832617,-1.0525454415819622,-0.42808693559519423,-0.2076129774478554,-0.7351666996750922,-0.4157968285394949,0.04748730607429148,-0.9038873029352252,-0.0648507200170833,0.043352393778418166,-1.0955759250359305,-0.34507341921482143,-0.03736127130000341,-0.7456896506171892,-0.36550765459444123,-0.08978101081775458,-0.4732593284671018,-0.2835796018758948,0.22805243864443056,-0.7901636891548246,-0.12168168690222207,0.2002004327575846,-0.9171825190320373,-0.2924396671226987,0.12798111795939138,-0.6744259840396314,-0.28469174794429314,0.08954787790134636,-0.4778853445963793,-0.22379049213795396
right_cursor,Right,0.0,0.0,0.0,-0.2831747744459772,-0.24364295609902295,-0.11577680738497913,-0.4550370235505433,-0.6160603087278508,-0.17706119751368282,-0.4424719419203881,-1.0195231247066754,-0.2489050220816208,-0.23824245871804225,-1.1978753889938363,-0.3126588410440829,-0.3585938643773922,-1.026898511789156,-0.019844209438087165,-0.4190020667062575,-1.5173896132655416,-0.13597361419206302,-0.44268003267045875,-1.8175246467778525,-0.20970094974794062,-0.45933247028956115,-2.0746653945870275,-0.26184845473269464,-0.15678750426947105,-0.9864416265058688,-0.04848294546958307,-0.1296932996406027,-1.3824555826018323,-0.3008409383453129,-0.17956505859948027,-1.0731991967859207,-0.3760031508475456,-0.22808743287217695,-0.7555469409319092,-0.3463479691661563,0.03403467218158052,-0.8969241417041451,-0.09574230180902077,0.0116042645057176,-1.0894606013130657,-0.33303746529489336,-0.06712258076094382,-0.7454390067131333,-0.32223178602552516,-0.11558972715684447,-0.47934665835559886,-0.23084547555019969,0.21573709892367046,-0.7623769527310293,-0.15315003861991855,0.18204932684321484,-0.9149336071530922,-0.285774175664286,0.10683043796518533,-0.6837669735965166,-0.25268612839884813,0.06386758777227931,-0.48671021089305183,-0.18227237299334778
right_cursor,Right,0.0,0.0,0.0,-0.26911434652267946,-0.25999584533531583,-0.11031850208369673,-0.4249478192597889,-0.6428601885977977,-0.1677504009964782,-0.39969129328387387,-1.0252988326636412,-0.23599202532980113,-0.21497272732110762,-1.2111249483987503,-0.29556986291492043,-0.3379436857999001,-1.028526583993568,-0.017919220225881598,-0.4063931891750198,-1.5124263014000954,-0.13160439198907556,-0.43287338688178767,-1.8057365852125091,-0.20203690346292008,-0.44913338851751344,-2.058819270757373,-0.25094695093629116,-0.1362398438681095,-0.9896081632267403,-0.04598247729070725,-0.11005409827042045,-1.362324276758013,-0.29306924606521145,-0.16186400806140797,-1.0671605547527854,-0.3679330849142637,-0.20933544535209916,-0.7675468734089441,-0.3403348169320842,0.05433263494424682,-0.9035717940723325,-0.09229849652009266,0.031580293640820586,-1.070140449129254,-0.325685275609601,-0.04799862122417864,-0.7296806249258421,-0.31527202068369375,-0.09664640322901902,-0.47333481476537065,-0.22564870887864247,0.23234637757153495,-0.7763540896823189,-0.14822158757464546,0.1968864883294879,-0.914563371724905,-0.2776441454541821,0.1224481657118033,-0.6844518539472979,-0.2441273321405161,0.08284496692493887,-0.49762528411166507,-0.17422654823771624
right_cursor,Right,0.0,0.0,0.0,-0.26697881707553495,-0.2712850416866364,-0.12570474523471986,-0.4251773556689024,-0.6495680109049468,-0.18872621648189533,-0.41943269956591595,-1.0339758351430661,-0.2606810217116456,-0.21960299240918588,-1.2127828219222316,-0.32210140907330115,-0.3392293581084534,-1.0312060946136168,-0.0228901146249957,-0.41157893225703673,-1.5391775862931059,-0.14565364420752047,-0.43986955571962133,-1.845360280072316,-0.22111036703937237,-0.45256221833351246,-2.108530366864081,-0.27135432188071523,-0.14346711750674168,-0.988694658925619,-0.04358965021952613,-0.11151055284423543,-1.373071841729436,-0.30555506519151854,-0.17455640701275693,-1.0818438838100464,-0.3869205443277627,-0.22960435656544143,-0.7807018285392943,-0.35778412535413295,0.04323089656541461,-0.8953863437142943,-0.08419234287071284,0.02394468755262741,-1.0588238321789238,-0.3258790076598202,-0.054161063878240066,-0.7413008661301869,-0.32036869724637734,-0.0962079754222156,-0.49596862903461036,-0.22885642970667916,0.21865752031235555,-0.7617977794951247,-0.13584430992003715,0.19507587247334124,-0.9015259066225682,-0.2657736280926801,0.12605420322145705,-0.6912077590699139,-0.2340932959604087,0.09234887062045259,-0.5156830827332058,-0.16235800596599978
right_cursor,Right,0.0,0.0,0.0,-0.2500704071737167,-0.25729807392404314,-0.12784329607126266,-0.41031192267150896,-0.6235153439681032,-0.19646310624599275,-0.40188929502865994,-0.9952067977698528,-0.27198116473956124,-0.21213164979219407,-1.196008121460284,-0.3371237787049917,-0.3310904236281722,-1.0196476200288194,-0.031512627242516515,-0.408409278059985,-1.499649709607714,-0.15786140171726754,-0.43623054103325226,-1.787270482088215,-0.23433402904544362,-0.44810437776230205,-2.038479259284669,-0.2848189226890674,-0.13220413497128114,-0.9898579478964038,-0.05199336191107071,-0.10355056922681125,-1.3534229527969606,-0.3116073725040816,-0.16195067890398654,-1.0427405073388327,-0.388423848935541,-0.21510821040423633,-0.7485413738771226,-0.35765995008743445,0.0539783969588221,-0.9068604677436343,-0.09296589625245555,0.03448707174062894,-1.05331692391638,-0.3347852056881098,-0.04619935642877538,-0.7150183722802915,-0.32318946840705315,-0.09399540935621352,-0.476508467125023,-0.22958112570783806,0.22565651025490066,-0.7809180231601099,-0.1449772839315398,0.1941486201771251,-0.8928635798575802,-0.2771634587478311,0.12570035479951575,-0.6651328653017008,-0.24278087162362716,0.09061282414579469,-0.49984010833619447,-0.170051477162079
right_cursor,Right,0.0,0.0,0.0,-0.25486522852574206,-0.25167726733280293,-0.13091081601477284,-0.41571688015259256,-0.6256982434282179,-0.1983374651683696,-0.4047874202550475,-1.0070237919984186,-0.2728949286061611,-0.21221230569547872,-1.207042655312416,-0.3369590855114345,-0.3382461256077211,-1.024150233350872,-0.030730111457890986,-0.41174768904151765,-1.5102129639066786,-0.15306101491167257,-0.43601770452436156,-1.8030167006403146,-0.22812941774890289,-0.4457850182401484,-2.0584802174413515,-0.2791778344410322,-0.14040267968215137,-0.9888300092121866,-0.05002299890548536,-0.10962993137047924,-1.3621553463767724,-0.3094765590128051,-0.1631184792198523,-1.0629566535674462,-0.3893758365888089,-0.2127612518576946,-0.7685784548619248,-0.3616821816137,0.0460457689644888,-0.902825372544811,-0.08961660464536728,0.03266981314081386,-1.066460792231909,-0.3362160442066154,-0.045183312471996834,-0.7240386508327374,-0.32939376967128087,-0.09209711467885877,-0.47289966109716036,-0.23768358747806304,0.2195343358220664,-0.7745036303769729,-0.14017184267409244,0.19401027901811807,-0.9003250488589586,-0.2818589175632503,0.12542304456656136,-0.6680512341018288,-0.254175249213608,0.08917683748021575,-0.4878518973981168,-0.18467980770463746
right_cursor,Right,0.0,0.0,0.0,-0.23896288042021122,-0.22126359351393457,-0.1120601707237166,-0.39427610092696697,-0.5839159621197912,-0.17935765703890286,-0.3785497166021612,-0.9381010820803033,-0.2565879664219096,-0.22972493118127524,-1.1637051522115969,-0.327983913169714,-0.3471710625229068,-0.9986174475393932,-0.053724267007618405,-0.44524055327698814,-1.4679777465614823,-0.1827909548325553,-0.4873812795389652,-1.7504422422564252,-0.2553994619888278,-0.5097677446570631,-2.000998710322799,-0.3041160944438676,-0.14327460442048867,-0.9865722384391985,-0.07840667107601093,-0.17536484931329502,-1.215556023916902,-0.32423845605930984,-0.1992731639221011,-0.8298972195384567,-0.37232343799466844,-0.19562881863736062,-0.5489491170468339,-0.33261954083298156,0.048475475919744264,-0.9177484480861785,-0.12355484184734417,-0.0024946600629729945,-1.0257358778949575,-0.35077366044576375,-0.05458697248520859,-0.6457429732786021,-0.30652760296049664,-0.06384742890962115,-0.4239562582113183,-0.20336738186408912,0.2273105240119712,-0.8017852901876138,-0.1797226599306465,0.16707379328152958,-0.9024617495867432,-0.30645007821052184,0.10113274143197237,-0.6450832171952386,-0.2596378321448013,0.08316564175305542,-0.49254042660987074,-0.18411580961401663
right_cursor,Right,0.0,0.0,0.0,-0.2512851249388639,-0.23993909529879281,-0.10276882213307663,-0.40349724728388975,-0.6264086348864398,-0.16208437560010672,-0.37529419911360856,-0.9996498811773123,-0.23374530397027138,-0.20877134723783147,-1.1979672779555728,-0.2991318835688731,-0.34638146800471964,-1.0186181537680392,-0.03501434742034888,-0.44575604487270054,-1.511846625392856,-0.15425439058832277,-0.48370055086573865,-1.805945697457792,-0.220705758004043,-0.4970306957224915,-2.0613176455084767,-0.26557744322010873,-0.14254886778901085,-0.9876988298568181,-0.06427162508870768,-0.14612772087928463,-1.2783876307238582,-0.3147588689062067,-0.1820925603444677,-0.9107840438839254,-0.37166989142859275,-0.1962461809171834,-0.6072132450240372,-0.3325921404923472,0.04817625615279437,-0.9103574380396022,-0.11172659366394846,0.010456291874742979,-1.050444073633826,-0.3402982353738471,-0.050480442823477016,-0.6828496183130637,-0.30470266634896487,-0.0694217891397268,-0.445524478912198,-0.20318951403217997,0.22521416942412956,-0.7904732349732222,-0.16914333259577874,0.17265103780523317,-0.9132301203140262,-0.29267484587852144,0.10718741101363055,-0.6636338581386653,-0.24659371728924728,0.08884359384925376,-0.49815644813714877,-0.17037797544977493
right_cursor,Right,0.0,0.0,0.0,-0.25068361943530854,-0.24618015834737053,-0.10419890379010584,-0.3942728001682171,-0.630156491808088,-0.16684184628792245,-0.36507424540690714,-0.9975730236896008,-0.24229716600022763,-0.2052133105124002,-1.2035561766097385,-0.3111976227527608,-0.33984026204811896,-1.0211622586338032,-0.03880724804275524,-0.4370828238833541,-1.519131661150999,-0.16204618437729074,-0.474283059792078,-1.8164079448614083,-0.2305515704078896,-0.4877548339381788,-2.0733770116631125,-0.27576840462314395,-0.1340733201871756,-0.9885225785083025,-0.06962367839524251,-0.1372806848932115,-1.2788776513806377,-0.3240744069954347,-0.173913015779571,-0.9176596378520022,-0.38231471085134183,-0.18904428000338439,-0.6167429823305364,-0.3435765158377073,0.057704251355656155,-0.9096039039397897,-0.11895235439762952,0.020421883323796724,-1.0471499387692853,-0.3501723278617207,-0.04074314894688611,-0.6800497676583686,-0.31331100395825723,-0.060403847665099215,-0.4432570067923395,-0.21012935071677946,0.23558277451636014,-0.7889845743051015,-0.1785674792114428,0.1856101744787778,-0.9103178216255062,-0.30136823862159706,0.12007201614177085,-0.6640103701870083,-0.2532704914903052,0.10048455774988657,-0.5024501661238114,-0.1753800625495588
right_cursor,Right,0.0,0.0,0.0,-0.243800491687148,-0.23472944556133699,-0.11135001821393879,-0.39127515704835986,-0.6120878573497819,-0.17825606996431298,-0.36649233392754504,-0.9861228707672441,-0.2558209100387237,-0.20437371848210426,-1.204058480952067,-0.3266553434805968,-0.3349054679782754,-1.018306991881815,-0.04695102375961108,-0.4248611946817959,-1.5169728271017127,-0.17143137983815143,-0.4584281014857184,-1.8152060113706978,-0.2405931926072576,-0.4702012606289195,-2.0722835320430515,-0.2864482015759293,-0.1284478888959874,-0.9889882957438962,-0.07350707938523823,-0.1329942605390439,-1.2791745165230428,-0.3296482975997227,-0.17029424542889787,-0.9129196848448247,-0.387051051463539,-0.1855450160931848,-0.6031521268473594,-0.34691941217718036,0.06331534669749936,-0.9106862771505166,-0.11906087985904602,0.02263923700410094,-1.0470363651495966,-0.35050451796288046,-0.04120267411061904,-0.6835174753946156,-0.31428775796853176,-0.06131104235175613,-0.4436952630350911,-0.21143426514234193,0.24222406467467136,-0.7896156560599938,-0.17535618908054154,0.18597126030685876,-0.9048268773549932,-0.3002168870470633,0.1188626434012999,-0.6605560472251706,-0.2554215831354781,0.09837865765386011,-0.4967375875866108,-0.17946498674275027
right_cursor,Right,0.0,0.0,0.0,-0.23321705053651803,-0.23471241042876084,-0.11041012450422573,-0.3719871251700852,-0.6179871345682553,-0.1781443242521876,-0.33654281037883993,-0.982679925760207,-0.2559831915178487,-0.20351329381124017,-1.2026232326499267,-0.32776134033035714,-0.3281615775589693,-1.0296243024195784,-0.07356076628783423,-0.4124416850060184,-1.545925836592931,-0.20792800830202254,-0.4439554361710019,-1.8557464754796007,-0.2849410444597731,-0.45583418721847574,-2.127885623893101,-0.3361618008170172,-0.12653721875489857,-0.986675671740746,-0.10227145772268247,-0.12455919367873426,-1.2618388077493061,-0.3571145727430359,-0.1661561362981079,-0.8977416795249883,-0.4133964908109821,-0.18737310538759208,-0.6193974641921156,-0.3788637140294653,0.0635891080813523,-0.9004434768325564,-0.14853669176432682,0.04226477982011736,-1.0479958023687104,-0.3784947232626917,-0.028376427469493707,-0.6839241606704594,-0.33511290621990175,-0.05927624656408733,-0.46659762081992534,-0.23335913500638214,0.23965273668512377,-0.7734853920808366,-0.2054834867617369,0.2016252609819846,-0.9134988934241978,-0.3298252414666981,0.12912827372353888,-0.6620355201240975,-0.27579561056073326,0.10164049149920908,-0.5045479603114285,-0.19582261324674818
right_cursor,Right,0.0,0.0,0.0,-0.23262089751647624,-0.25618902845061287,-0.10935963373132747,-0.3976514119274204,-0.6123116892064241,-0.1583683712561414,-0.4233562580269177,-0.9575121169442429,-0.21996565897399337,-0.31502349252834233,-1.1938128683583826,-0.2743017683179088,-0.39150472263792474,-0.9814732989396228,0.015528376552761064,-0.46503860310034234,-1.4051516775106256,-0.07668148116176292,-0.4812931577409127,-1.6612053780008715,-0.1429800988879744,-0.4910242380515962,-1.8931851009740919,-0.1883531640943038,-0.22935489385426017,-0.9733261557414118,0.0057032635171535735,-0.21999633208669522,-1.2068899491551444,-0.19365487026574948,-0.2442348364047975,-0.953545074448914,-0.2716049753894826,-0.273817128556898,-0.7403175402852832,-0.266627256354679,-0.08189648177289757,-0.9226495011050749,-0.02457850607171901,-0.0778251767504682,-1.0585766376827739,-0.20254381734523308,-0.1152676901591937,-0.7994783914043706,-0.2060377286254317,-0.14208262551781947,-0.6124327510665356,-0.14945927497664752,0.05568925561954536,-0.830777948708714,-0.06684036771975767,0.050055612627086264,-0.9523269894775716,-0.1546440191252046,0.01186566222740781,-0.7782480343195685,-0.1317490531308663,-0.0042608974949829076,-0.6390284951277788,-0.08195429681359084
